"UIDVideo","UIDWeb","treatment","perfil","Valence1","Valence2","Arousal1","Arousal2","ValenceX1","ValenceX2","ArousalX1","ArousalX2","Diff2_Valence","Diff2_Arousal","Diff2_ValenceX","Diff2_ArousalX","sitio","video","t_perfil","t_video"
"221220221214183","8009-2-6-22-2-SCESS-LAB-03C","6","2",-0.0446096949935238,-0.053130796923807,0.190396776657143,0.100376846877175,-0.0446096949935238,-0.0531015405903804,0.190396776657143,0.100391538389756,-0.00852110193028321,-0.090019929779968,-0.0084918455968566,-0.0900052382673873,"VideoPerfil",1,"perfil","video"
"221220221218434","1469-2-3-21-7-SCESS-LAB-04D","3","7",-0.12406139673181,-0.248220431259102,0.273972828991792,0.204260137186392,-0.12406139673181,-0.248220431259102,0.273972828991792,0.204260137186392,-0.124159034527292,-0.0697126918054001,-0.124159034527292,-0.0697126918054001,"VideoPerfil",1,"perfil","video"
"221220221216106","6915-2-6-22-1-SCESS-LAB-06F","6","1",-0.219274815391952,-0.148637980750485,0.362205782912773,0.270283891100324,-0.219274815391952,-0.148637980750485,0.362205782912773,0.270283891100324,0.0706368346414668,-0.091921891812449,0.0706368346414668,-0.091921891812449,"VideoPerfil",1,"perfil","video"
"221220221258547","4284-2-2-21-7-SCESS-LAB-07G","2","7",-0.169245571186655,-0.119999403581895,0.297378217862042,0.321570808872253,-0.169245571186655,-0.119999403581895,0.297378217862042,0.321570808872253,0.0492461676047598,0.0241925910102115,0.0492461676047598,0.0241925910102115,"Video",1,"producto","video"
"151120221615531","919-1-3-19-7-SCESS-LAB-01A","3","7",-0.168324986910519,-0.272629044430652,0.365403993403591,0.257559972052516,-0.168148135986762,-0.272825436388693,0.365252423796513,0.257780792264799,-0.104304057520133,-0.107844021351075,-0.104677300401932,-0.107471631531714,"VideoPerfil",1,"perfil","video"
"151120221739471","6147-1-4-20-4-SCESS-LAB-01A","4","4",-0.0455518261696165,-0.10660361913288,0.327044245806995,0.335511339467787,-0.0455518261696165,-0.106015752229007,0.327044245806995,0.335643788484801,-0.0610517929632633,0.00846709366079174,-0.0604639260593906,0.00859954267780599,"Perfil",0,"perfil","texto"
"1511202214443710","5525-1-7-19-3-SCESS-LAB-10J","7","3",-0.0737800937928398,-0.325766314697391,0.342705195689955,0.393492952498369,-0.0737263880716024,-0.325766314697391,0.342725082116788,0.393492952498369,-0.251986220904551,0.0507877568084144,-0.252039926625788,0.0507678703815809,"Baseline",0,"producto","texto"
"1511202216092210","3336-1-1-22-5-SCESS-LAB-10J","1","5",-0.0426436391614583,-0.146236004822259,0.257074190516183,0.281476469032711,-0.0426436391614583,-0.146231113866049,0.257074190516183,0.281467613382735,-0.103592365660801,0.0244022785165276,-0.103587474704591,0.0243934228665518,"Perfil",0,"perfil","texto"
"151120221445313","3619-1-1-23-8-SCESS-LAB-03C","1","8",-0.0499598552931548,-0.0668095579543514,0.300462226025132,0.323793983957307,-0.0499598552931548,-0.0668095579543514,0.300462226025132,0.323793983957307,-0.0168497026611966,0.0233317579321748,-0.0168497026611966,0.0233317579321748,"Perfil",0,"perfil","texto"
"151120221610293","3955-2-2-21-8-SCESS-LAB-03C","2","8",-0.0686029590714286,-0.136407404608622,0.262810074971429,0.261568859989434,-0.0686029590714286,-0.136407404608622,0.262810074971429,0.261568859989434,-0.0678044455371936,-0.00124121498199492,-0.0678044455371936,-0.00124121498199492,"Video",1,"producto","video"
"151120221447364","6679-2-3-21-7-SCESS-LAB-04D","3","7",-0.0886858421791667,-0.106308188928976,0.292055630436905,0.117314715976075,-0.0887161427363095,-0.106326071513927,0.292055630436905,0.11735632383264,-0.0176223467498093,-0.17474091446083,-0.0176099287776179,-0.174699306604265,"VideoPerfil",1,"perfil","video"
"151120221612114","6552-1-7-22-2-SCESS-LAB-04D","7","2",-0.180842381260649,-0.234954928621723,0.296594670412844,0.298875659749345,-0.181105625572002,-0.234844284439056,0.296562043383027,0.298918923363368,-0.0541125473610747,0.00228098933650067,-0.0537386588670544,0.00235687998034079,"Baseline",0,"producto","texto"
"151120221610086","8218-2-4-22-3-SCESS-LAB-06F","4","3",-0.254606548838214,-0.3987780226232,0.203970257648625,0.271561448451499,-0.254606548838214,-0.3987780226232,0.203970257648625,0.271561448451499,-0.144171473784986,0.0675911908028744,-0.144171473784986,0.0675911908028744,"Perfil",0,"perfil","texto"
"151120221445417","6345-2-7-21-1-SCESS-LAB-07G","7","1",-0.0594053946918165,-0.0591403704055973,0.278620165662252,0.276274618995405,-0.0594053946918165,-0.0591403704055973,0.278620165662252,0.276274618995405,0.000265024286219127,-0.0023455466668465,0.000265024286219127,-0.0023455466668465,"Baseline",0,"producto","texto"
"151120221610127","2295-2-1-22-5-SCESS-LAB-07G","1","5",-0.0284708201376391,-0.0557332794582157,0.253075306644249,0.247578779717674,-0.0284708201376391,-0.0557332794582157,0.253075306644249,0.247578779717674,-0.0272624593205766,-0.00549652692657496,-0.0272624593205766,-0.00549652692657496,"Perfil",0,"perfil","texto"
"1611202216464611","2473-1-5-21-4-SCESS-LAB-11K","5","4",-0.0756194342967464,-0.0948847204724147,0.35353340961107,0.326660330476889,-0.0756194342967464,-0.0948847204724147,0.35353340961107,0.326660330476889,-0.0192652861756683,-0.026873079134181,-0.0192652861756683,-0.026873079134181,"Video",1,"producto","video"
"1611202215375113","3189-1-6-19-2-SCESS-LAB-13M","6","2",-0.0666657523861363,-0.127419460554878,0.308227882111026,0.261331893726342,-0.0673258722221798,-0.12739757171584,0.308523899572193,0.261322805171406,-0.0607537081687417,-0.0468959883846841,-0.0600716994936604,-0.0472010944007867,"VideoPerfil",1,"perfil","video"
"1611202216424513","966-2-3-21-5-SCESS-LAB-13M","3","5",-0.0306890400416946,-0.0209505142851451,0.158883484633579,0.106800078919307,-0.0306890400416946,-0.0210278457890723,0.158883484633579,0.106807463825397,0.00973852575654948,-0.0520834057142723,0.00966119425262233,-0.0520760208081824,"VideoPerfil",1,"perfil","video"
"161120221537152","1824-2-6-19-3-SCESS-LAB-02B","6","3",-0.126174849603167,-0.136561944332872,0.352826053708791,0.318361594773642,-0.126304731636519,-0.136567248484381,0.35284495392086,0.318362511988934,-0.0103870947297056,-0.0344644589351494,-0.0102625168478621,-0.0344824419319262,"VideoPerfil",1,"perfil","video"
"161120221640472","9633-1-7-24-3-SCESS-LAB-02B","7","3",-0.032311987538125,-0.082795555910778,0.265991646330357,0.282626127979022,-0.032311987538125,-0.082795555910778,0.265991646330357,0.282626127979022,-0.050483568372653,0.0166344816486644,-0.050483568372653,0.0166344816486644,"Baseline",0,"producto","texto"
"161120221532183","7726-1-2-20-7-SCESS-LAB-03C","2","7",-0.0918161347779964,-0.132017121407406,0.306066618976998,0.27731414865987,-0.0913024687065678,-0.131868116801366,0.306070962439467,0.277287325583536,-0.0402009866294098,-0.0287524703171272,-0.0405656480947982,-0.0287836368559314,"Video",1,"producto","video"
"161120221624343","987-2-8-23-7-SCESS-LAB-03C","8","7",-0.176888124350256,-0.156441386019601,0.10166382082684,0.0573416353737579,-0.176888124350256,-0.156441386019601,0.10166382082684,0.0573416353737579,0.0204467383306543,-0.0443221854530819,0.0204467383306543,-0.0443221854530819,"Baseline",0,"producto","texto"
"161120221538474","1242-1-8-20-7-SCESS-LAB-04D","8","7",-0.123748367044129,-0.228975654134753,0.329611582637461,0.372557247659208,-0.123748367044129,-0.228829816624307,0.329611582637461,0.372781924244757,-0.105227287090624,0.0429456650217468,-0.105081449580178,0.0431703416072953,"Baseline",0,"producto","texto"
"161120221644164","6079-1-3-22-8-SCESS-LAB-04D","3","8",-0.00378594105879385,-0.181488478589286,0.230442179765836,0.144062104435231,-0.00378594105879385,-0.181497036195133,0.230442179765836,0.144061351481664,-0.177702537530492,-0.0863800753306048,-0.177711095136339,-0.086380828284172,"VideoPerfil",1,"perfil","video"
"161120221536157","2077-2-3-23-6-SCESS-LAB-07G","3","6",-0.0853306479408836,-0.0851388084058596,0.369814497265979,0.3548308001542,-0.0853306479408836,-0.0851388084058596,0.369814497265979,0.3548308001542,0.000191839535023969,-0.0149836971117787,0.000191839535023969,-0.0149836971117787,"VideoPerfil",1,"perfil","video"
"161120221642287","8679-2-6-25-3-SCESS-LAB-07G","6","3",-0.0135454111106088,-0.0662149411905335,0.299283876823388,0.283075234667606,-0.0135454111106088,-0.0662185657542165,0.299283876823388,0.283075728863032,-0.0526695300799247,-0.0162086421557814,-0.0526731546436077,-0.0162081479603554,"VideoPerfil",1,"perfil","video"
"1711202216515111","7909-1-5-20-2-SCESS-LAB-11K","5","2",-0.0722767766170992,-0.0880817633346101,0.322989888559866,0.291045451397281,-0.0722767766170992,-0.0880766853304093,0.322989888559866,0.291044605560711,-0.0158049867175109,-0.0319444371625854,-0.0157999087133101,-0.0319452829991557,"Video",1,"producto","video"
"1711202215385713","1273-2-4-22-2-SCESS-LAB-13M","4","2",-0.241436831389205,-0.189906024745711,0.227295696049784,0.147512672103724,-0.241660391653409,-0.190236711809358,0.227298837964015,0.147669538236445,0.051530806643493,-0.0797830239460594,0.0514236798440509,-0.0796292997275697,"Perfil",0,"perfil","texto"
"1711202216530513","1844-2-2-22-6-SCESS-LAB-13M","2","6",-0.0798744655387597,-0.148617177288939,0.335701712067183,0.325474212896153,-0.0798744655387597,-0.148894554885375,0.335701712067183,0.325535270800395,-0.0687427117501793,-0.0102274991710307,-0.0690200893466158,-0.0101664412667882,"Video",1,"producto","video"
"171120221537462","8845-2-1-20-5-SCESS-LAB-02B","1","5",-0.518171102237646,-0.187692265581615,0.303277047473046,0.325197668335788,-0.518171102237646,-0.187902372327647,0.303277047473046,0.325179651358207,0.330478836656031,0.0219206208627422,0.330268729909999,0.0219026038851607,"Perfil",0,"perfil","texto"
"171120221638542","7071-2-8-20-8-SCESS-LAB-02B","8","8",-0.0331743106642295,-0.0304612018521486,0.158236865913667,0.221083694827465,-0.0331743106642295,-0.0304675369542804,0.158236865913667,0.221178226920595,0.00271310881208089,0.0628468289137978,0.00270677370994905,0.062941361006928,"Baseline",0,"producto","texto"
"171120221528423","6654-1-2-19-6-SCESS-LAB-03C","2","6",-0.219516178108568,-0.287115374495504,0.301688224771098,0.334958160438197,-0.219516178108568,-0.287284691380729,0.301688224771098,0.334938970429331,-0.0675991963869363,0.0332699356670989,-0.0677685132721608,0.0332507456582337,"Video",1,"producto","video"
"171120221637103","4433-2-7-24-1-SCESS-LAB-03C","7","1",-0.0810683880250326,-0.0833287148396706,0.309064227177104,0.310716431095535,-0.0810683880250326,-0.083339618218111,0.309064227177104,0.310715966248818,-0.00226032681463799,0.00165220391843152,-0.00227123019307841,0.00165173907171462,"Baseline",0,"producto","texto"
"171120221537464","5882-2-7-21-4-SCESS-LAB-04D","7","4",-0.0957661195436714,-0.111512494275897,0.335938434887738,0.35032726317882,-0.0957661195436714,-0.111350547897116,0.335938434887738,0.350400012506173,-0.0157463747322255,0.0143888282910821,-0.015584428353445,0.0144615776184354,"Baseline",0,"producto","texto"
"171120221654214","8650-2-4-24-4-SCESS-LAB-04D","4","4",-0.120084005339621,-0.0833430832012022,0.302716859486607,0.317666137606082,-0.120084005339621,-0.0833430832012022,0.302716859486607,0.317666137606082,0.0367409221384183,0.0149492781194749,0.0367409221384183,0.0149492781194749,"Perfil",0,"perfil","texto"
"171120221537278","2374-2-7-21-4-SCESS-LAB-08H","7","4",-0.0479002253244681,-0.119574082087025,0.293435153900709,0.246929141365334,-0.0479002253244681,-0.119574082087025,0.293435153900709,0.246929141365334,-0.0716738567625569,-0.046506012535375,-0.0716738567625569,-0.046506012535375,"Baseline",0,"producto","texto"
"171120221652298","9563-2-3-24-5-SCESS-LAB-08H","3","5",-0.114770366274947,-0.0942392667215463,0.313513842463235,0.254051438348705,-0.114770366274947,-0.0942392667215463,0.313513842463235,0.254051438348705,0.0205310995534012,-0.0594624041145304,0.0205310995534012,-0.0594624041145304,"VideoPerfil",1,"perfil","video"
"221120221437322","6995-1-2-28-6-SCESS-LAB-02B","2","6",-0.132217541605777,-0.367456430404549,0.290505942030882,0.26614902723356,-0.132217541605777,-0.367456430404549,0.290505942030882,0.26614902723356,-0.235238888798772,-0.0243569147973222,-0.235238888798772,-0.0243569147973222,"Video",1,"producto","video"
"221120221602332","6525-1-3-23-5-SCESS-LAB-02B","3","5",-0.0154640719467804,-0.0239688233490615,0.328478571674877,0.245543600455944,-0.0154640719467804,-0.0240067158601234,0.328478571674877,0.245579639991919,-0.00850475140228109,-0.0829349712189331,-0.00854264391334295,-0.0828989316829581,"VideoPerfil",1,"perfil","video"
"241120221532548","5005-2-5-20-2-SCESS-LAB-08H","5","2",-0.054020086152648,-0.0637581021425418,0.202576162046951,0.234174451624093,-0.054020086152648,-0.0637581021425418,0.202576162046951,0.234174451624093,-0.00973801598989381,0.0315982895771419,-0.00973801598989381,0.0315982895771419,"Video",1,"producto","video"
"241120221637078","7016-2-5-23-4-SCESS-LAB-08H","5","4",-0.0903303843154762,-0.119538272762121,0.319673602888368,0.284701121225108,-0.0903303843154762,-0.119538272762121,0.319673602888368,0.284701121225108,-0.029207888446645,-0.0349724816632603,-0.029207888446645,-0.0349724816632603,"Video",1,"producto","video"
"291120221147022","2259-2-7-20-3-SCESS-LAB-02B","7","3",-0.0194086943865622,-0.0292033302714543,0.26330951774666,0.301258041098629,-0.0194086943865622,-0.0292497401431675,0.26330951774666,0.301368626335475,-0.0097946358848921,0.0379485233519692,-0.00984104575660529,0.0380591085888149,"Baseline",0,"producto","texto"
"291120221319212","4551-2-2-21-8-SCESS-LAB-02B","2","8",-0.0918902557105263,-0.100637692934694,0.28539556287594,0.300758044872449,-0.0918902557105263,-0.100637692934694,0.28539556287594,0.300758044872449,-0.00874743722416757,0.0153624819965091,-0.00874743722416757,0.0153624819965091,"Video",1,"producto","video"
"291120221256103","5713-2-6-20-2-SCESS-LAB-03C","6","2",-0.181520302224418,-0.263177539056252,0.256881341248596,0.198662414606401,-0.181520302224418,-0.263236062905092,0.256881341248596,0.198653144896184,-0.081657236831834,-0.058218926642195,-0.0817157606806737,-0.0582281963524116,"VideoPerfil",1,"perfil","video"
"301120221613414","6033-2-7-19-3-SCESS-LAB-04D","7","3",-0.194798202289084,-0.139169846028571,0.25808706231469,0.259899380275974,-0.194798202289084,-0.139169846028571,0.25808706231469,0.259899380275974,0.0556283562605121,0.001812317961284,0.0556283562605121,0.001812317961284,"Baseline",0,"producto","texto"
"2411202214103811","3518-1-6-21-4-SCESS-LAB-11K","6","4",-0.110609401874088,-0.130037505735963,0.320918251766163,0.291976031147163,-0.110609401874088,-0.130067822751331,0.320918251766163,0.291979336437108,-0.0194281038618756,-0.0289422206189999,-0.0194584208772439,-0.0289389153290547,"VideoPerfil",1,"perfil","video"
"2411202215502611","4535-1-3-21-8-SCESS-LAB-11K","3","8",-0.0374437415665276,-0.0622736305676885,0.162580270875,0.167915715572443,-0.0374194906424689,-0.0620950154778932,0.162629174427019,0.167910163665136,-0.024829889001161,0.00533544469744349,-0.0246755248354243,0.00528098923811765,"VideoPerfil",1,"perfil","video"
"2411202216480311","2944-1-6-24-4-SCESS-LAB-11K","6","4",-0.0182448822234743,-0.0487867672414867,0.279386972902219,0.197289903340826,-0.0182448822234743,-0.0487867672414867,0.279386972902219,0.197289903340826,-0.0305418850180124,-0.0820970695613934,-0.0305418850180124,-0.0820970695613934,"VideoPerfil",1,"perfil","video"
"241120221401392","4763-2-6-22-3-SCESS-LAB-02B","6","3",-0.208539517233963,-0.254251523621075,0.191206447878526,0.280966090187274,-0.208539517233963,-0.254466867420947,0.191206447878526,0.280925557979556,-0.0457120063871122,0.0897596423087482,-0.0459273501869839,0.0897191101010305,"VideoPerfil",1,"perfil","video"
"241120221536142","7222-2-6-21-1-SCESS-LAB-02B","6","1",-0.279192147381211,-0.239866563430973,0.212479380688406,0.258099741931996,-0.279192147381211,-0.239868816684731,0.212479380688406,0.25806268152882,0.039325583950238,0.0456203612435903,0.0393233306964798,0.0455833008404147,"VideoPerfil",1,"perfil","video"
"241120221409403","3779-1-8-21-7-SCESS-LAB-03C","8","7",-0.0297320325117928,-0.0439288975491342,0.264285798947604,0.286376799498229,-0.0297486057860128,-0.0438547529862889,0.264294461419615,0.286346064065722,-0.0141968650373414,0.0220910005506249,-0.014106147200276,0.0220516026461073,"Baseline",0,"producto","texto"
"241120221527113","6820-1-1-22-6-SCESS-LAB-03C","1","6",-0.140868439467598,-0.0923227941091867,0.284305535815092,0.353104026579842,-0.140868439467598,-0.0923298237435503,0.284305535815092,0.353114405212933,0.0485456453584113,0.0687984907647503,0.0485386157240476,0.068808869397841,"Perfil",0,"perfil","texto"
"241120221639553","4207-2-1-25-6-SCESS-LAB-03C","1","6",-0.152993244789075,-0.149853055483602,0.291402683865207,0.354198959943978,-0.152993244789075,-0.149853055483602,0.291402683865207,0.354198959943978,0.00314018930547277,0.0627962760787702,0.00314018930547277,0.0627962760787702,"Perfil",0,"perfil","texto"
"241120221402334","7065-2-1-24-5-SCESS-LAB-04D","1","5",-0.0599280952036454,-0.105907167597898,0.412731344096965,0.33287768632644,-0.0599280952036454,-0.105907167597898,0.412731344096965,0.33287768632644,-0.0459790723942526,-0.079853657770525,-0.0459790723942526,-0.079853657770525,"Perfil",0,"perfil","texto"
"241120221532444","7702-1-5-21-2-SCESS-LAB-04D","5","2",-0.0237005594122765,-0.0603870289558664,0.290292024988135,0.298602291080482,-0.0237005594122765,-0.0603870289558664,0.290292024988135,0.298602291080482,-0.0366864695435898,0.00831026609234686,-0.0366864695435898,0.00831026609234686,"Video",1,"producto","video"
"241120221640396","1718-1-5-20-2-SCESS-LAB-06F","5","2",-0.0115287517336053,-0.0194816868332101,0.325295734028749,0.274786140168026,-0.0115859731864691,-0.0195430149336118,0.325332256327006,0.274759214882241,-0.00795293509960482,-0.0505095938607235,-0.00795704174714275,-0.0505730414447649,"Video",1,"producto","video"
"241120221409127","3343-1-3-20-5-SCESS-LAB-07G","3","5",-0.032714158136675,-0.0491246768965849,0.208239789559398,0.201065277932797,-0.0327037184938179,-0.0491159468694427,0.208051592642105,0.201061769144231,-0.0164105187599099,-0.00717451162660113,-0.0164122283756248,-0.00698982349787383,"VideoPerfil",1,"perfil","video"
"241120221547427","759-1-2-22-8-SCESS-LAB-07G","2","8",-0.0527130677029304,-0.0542104597184874,0.274633905128205,0.294526838303063,-0.0527130677029304,-0.054014716245098,0.274633905128205,0.294534903467064,-0.001497392015557,0.019892933174858,-0.00130164854216765,0.0199009983388591,"Video",1,"producto","video"
"241120221638527","8429-1-8-25-5-SCESS-LAB-07G","8","5",-0.145760168327358,-0.289913398093621,0.260091319889686,0.280669163982537,-0.145760168327358,-0.289913398093621,0.260091319889686,0.280669163982537,-0.144153229766263,0.0205778440928514,-0.144153229766263,0.0205778440928514,"Baseline",0,"producto","texto"
